,images,labels
0,org/openml/www/datasets/44279/BTS_Micro/images/192818.jpg,16
1,org/openml/www/datasets/44279/BTS_Micro/images/160777.jpg,4
2,org/openml/www/datasets/44279/BTS_Micro/images/118846.jpg,14
3,org/openml/www/datasets/44279/BTS_Micro/images/88491.jpg,9
4,org/openml/www/datasets/44279/BTS_Micro/images/163637.jpg,15
5,org/openml/www/datasets/44279/BTS_Micro/images/92804.jpg,10
6,org/openml/www/datasets/44279/BTS_Micro/images/59885.jpg,1
7,org/openml/www/datasets/44279/BTS_Micro/images/173738.jpg,7
8,org/openml/www/datasets/44279/BTS_Micro/images/169651.jpg,3
9,org/openml/www/datasets/44279/BTS_Micro/images/152034.jpg,6
10,org/openml/www/datasets/44279/BTS_Micro/images/33735.jpg,11
11,org/openml/www/datasets/44279/BTS_Micro/images/63591.jpg,8
12,org/openml/www/datasets/44279/BTS_Micro/images/176411.jpg,5
13,org/openml/www/datasets/44279/BTS_Micro/images/154442.jpg,17
14,org/openml/www/datasets/44279/BTS_Micro/images/181328.jpg,6
15,org/openml/www/datasets/44279/BTS_Micro/images/156723.jpg,2
16,org/openml/www/datasets/44279/BTS_Micro/images/79260.jpg,9
17,org/openml/www/datasets/44279/BTS_Micro/images/147644.jpg,18
18,org/openml/www/datasets/44279/BTS_Micro/images/76324.jpg,11
19,org/openml/www/datasets/44279/BTS_Micro/images/140558.jpg,3
20,org/openml/www/datasets/44279/BTS_Micro/images/148558.jpg,7
21,org/openml/www/datasets/44279/BTS_Micro/images/177872.jpg,6
22,org/openml/www/datasets/44279/BTS_Micro/images/152769.jpg,5
23,org/openml/www/datasets/44279/BTS_Micro/images/111796.jpg,3
24,org/openml/www/datasets/44279/BTS_Micro/images/135649.jpg,13
25,org/openml/www/datasets/44279/BTS_Micro/images/185016.jpg,3
26,org/openml/www/datasets/44279/BTS_Micro/images/16195.jpg,7
27,org/openml/www/datasets/44279/BTS_Micro/images/127310.jpg,18
28,org/openml/www/datasets/44279/BTS_Micro/images/183010.jpg,10
29,org/openml/www/datasets/44279/BTS_Micro/images/131103.jpg,4
30,org/openml/www/datasets/44279/BTS_Micro/images/151568.jpg,16
31,org/openml/www/datasets/44279/BTS_Micro/images/66846.jpg,11
32,org/openml/www/datasets/44279/BTS_Micro/images/90655.jpg,0
33,org/openml/www/datasets/44279/BTS_Micro/images/180505.jpg,8
34,org/openml/www/datasets/44279/BTS_Micro/images/125101.jpg,3
35,org/openml/www/datasets/44279/BTS_Micro/images/195578.jpg,0
36,org/openml/www/datasets/44279/BTS_Micro/images/123774.jpg,6
37,org/openml/www/datasets/44279/BTS_Micro/images/195564.jpg,17
38,org/openml/www/datasets/44279/BTS_Micro/images/33040.jpg,2
