,images,labels
0,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_214421_235836_504.png,8
1,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_1550.png,6
2,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_232946_479494_1838.png,18
3,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_794.png,3
4,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222917_486859_371.png,1
5,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_010143_037356_25.png,12
6,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222046_833718_367.png,11
7,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_005450_819911_1007.png,13
8,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_221640_661880_926.png,0
9,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222917_486859_386.png,1
10,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_232946_479494_2414.png,19
11,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222046_833718_153.png,10
12,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_708.png,2
13,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_1322.png,5
14,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222046_833718_369.png,11
15,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_234847_773432_234.png,16
16,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_234847_773432_223.png,16
17,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222046_833718_88.png,9
18,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_234847_773432_228.png,16
19,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_215452_422437_30.png,7
20,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_234847_773432_200.png,16
21,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_003816_921792_1639.png,14
22,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_003816_921792_1624.png,14
23,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_221640_661880_942.png,0
24,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_010143_037356_5.png,12
25,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_215452_422437_22.png,7
26,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_003816_921792_1637.png,14
27,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_005450_819911_1008.png,13
28,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_848.png,4
29,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222917_486859_382.png,1
30,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_232946_479494_1126.png,17
31,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_863.png,4
32,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_011204_973960_1364.png,15
33,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222046_833718_110.png,9
34,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_214421_235836_490.png,8
35,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_860.png,4
36,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_221640_661880_921.png,0
37,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_843.png,4
38,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222917_486859_396.png,1
39,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_232946_479494_1146.png,17
40,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_849.png,4
41,org/openml/www/datasets/44280/MD_6_Micro/images/20210625_010143_037356_13.png,12
42,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_234847_773432_222.png,16
43,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_1531.png,6
44,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_1542.png,6
45,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222917_486859_395.png,1
46,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_222046_833718_92.png,9
47,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_764.png,3
48,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_789.png,3
49,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_221640_661880_955.png,0
50,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_232946_479494_1132.png,17
51,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_225745_033331_1350.png,5
52,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_232946_479494_2424.png,19
53,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_221640_661880_950.png,0
54,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_234847_773432_238.png,16
55,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_214421_235836_487.png,8
56,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_221640_661880_931.png,0
57,org/openml/www/datasets/44280/MD_6_Micro/images/20210624_215452_422437_25.png,7
