,images,labels
0,org/openml/www/datasets/44245/CRS_Micro/images/31435.jpg,4
1,org/openml/www/datasets/44245/CRS_Micro/images/77103.jpg,11
2,org/openml/www/datasets/44245/CRS_Micro/images/18328.jpg,2
3,org/openml/www/datasets/44245/CRS_Micro/images/14949.jpg,14
4,org/openml/www/datasets/44245/CRS_Micro/images/20176.jpg,7
5,org/openml/www/datasets/44245/CRS_Micro/images/101218.jpg,19
6,org/openml/www/datasets/44245/CRS_Micro/images/78505.jpg,5
7,org/openml/www/datasets/44245/CRS_Micro/images/113548.jpg,0
8,org/openml/www/datasets/44245/CRS_Micro/images/132469.jpg,8
9,org/openml/www/datasets/44245/CRS_Micro/images/162620.jpg,9
10,org/openml/www/datasets/44245/CRS_Micro/images/65476.jpg,2
11,org/openml/www/datasets/44245/CRS_Micro/images/60176.jpg,18
12,org/openml/www/datasets/44245/CRS_Micro/images/196981.jpg,4
13,org/openml/www/datasets/44245/CRS_Micro/images/27525.jpg,6
14,org/openml/www/datasets/44245/CRS_Micro/images/152367.jpg,0
15,org/openml/www/datasets/44245/CRS_Micro/images/41059.jpg,16
16,org/openml/www/datasets/44245/CRS_Micro/images/175738.jpg,2
17,org/openml/www/datasets/44245/CRS_Micro/images/140289.jpg,2
18,org/openml/www/datasets/44245/CRS_Micro/images/176781.jpg,16
19,org/openml/www/datasets/44245/CRS_Micro/images/157337.jpg,15
20,org/openml/www/datasets/44245/CRS_Micro/images/84937.jpg,14
21,org/openml/www/datasets/44245/CRS_Micro/images/114524.jpg,8
22,org/openml/www/datasets/44245/CRS_Micro/images/165148.jpg,13
23,org/openml/www/datasets/44245/CRS_Micro/images/63432.jpg,6
24,org/openml/www/datasets/44245/CRS_Micro/images/165474.jpg,5
25,org/openml/www/datasets/44245/CRS_Micro/images/30552.jpg,11
26,org/openml/www/datasets/44245/CRS_Micro/images/78957.jpg,19
27,org/openml/www/datasets/44245/CRS_Micro/images/71353.jpg,5
28,org/openml/www/datasets/44245/CRS_Micro/images/49418.jpg,10
29,org/openml/www/datasets/44245/CRS_Micro/images/104054.jpg,14
30,org/openml/www/datasets/44245/CRS_Micro/images/59498.jpg,5
31,org/openml/www/datasets/44245/CRS_Micro/images/11301.jpg,19
32,org/openml/www/datasets/44245/CRS_Micro/images/147905.jpg,18
33,org/openml/www/datasets/44245/CRS_Micro/images/39879.jpg,5
34,org/openml/www/datasets/44245/CRS_Micro/images/66159.jpg,1
35,org/openml/www/datasets/44245/CRS_Micro/images/156089.jpg,19
36,org/openml/www/datasets/44245/CRS_Micro/images/78393.jpg,1
37,org/openml/www/datasets/44245/CRS_Micro/images/144714.jpg,10
38,org/openml/www/datasets/44245/CRS_Micro/images/114880.jpg,16
39,org/openml/www/datasets/44245/CRS_Micro/images/45519.jpg,12
40,org/openml/www/datasets/44245/CRS_Micro/images/83723.jpg,9
41,org/openml/www/datasets/44245/CRS_Micro/images/113737.jpg,3
42,org/openml/www/datasets/44245/CRS_Micro/images/83475.jpg,10
43,org/openml/www/datasets/44245/CRS_Micro/images/146611.jpg,0
44,org/openml/www/datasets/44245/CRS_Micro/images/138211.jpg,6
45,org/openml/www/datasets/44245/CRS_Micro/images/121878.jpg,13
46,org/openml/www/datasets/44245/CRS_Micro/images/107583.jpg,4
47,org/openml/www/datasets/44245/CRS_Micro/images/137132.jpg,5
48,org/openml/www/datasets/44245/CRS_Micro/images/57498.jpg,0
49,org/openml/www/datasets/44245/CRS_Micro/images/33404.jpg,16
50,org/openml/www/datasets/44245/CRS_Micro/images/54162.jpg,9
51,org/openml/www/datasets/44245/CRS_Micro/images/163373.jpg,14
52,org/openml/www/datasets/44245/CRS_Micro/images/50664.jpg,9
53,org/openml/www/datasets/44245/CRS_Micro/images/43022.jpg,15
54,org/openml/www/datasets/44245/CRS_Micro/images/54539.jpg,2
55,org/openml/www/datasets/44245/CRS_Micro/images/87830.jpg,12
56,org/openml/www/datasets/44245/CRS_Micro/images/124635.jpg,8
57,org/openml/www/datasets/44245/CRS_Micro/images/28504.jpg,12
58,org/openml/www/datasets/44245/CRS_Micro/images/195655.jpg,3
59,org/openml/www/datasets/44245/CRS_Micro/images/133882.jpg,0
60,org/openml/www/datasets/44245/CRS_Micro/images/42119.jpg,16
61,org/openml/www/datasets/44245/CRS_Micro/images/109713.jpg,14
62,org/openml/www/datasets/44245/CRS_Micro/images/168136.jpg,5
63,org/openml/www/datasets/44245/CRS_Micro/images/128477.jpg,3
64,org/openml/www/datasets/44245/CRS_Micro/images/30136.jpg,7
