,images,labels
0,org/openml/www/datasets/44314/MED_LF_Micro/images/13170.jpg,8
1,org/openml/www/datasets/44314/MED_LF_Micro/images/12296.jpg,10
2,org/openml/www/datasets/44314/MED_LF_Micro/images/14695.jpg,10
3,org/openml/www/datasets/44314/MED_LF_Micro/images/15394.jpg,3
4,org/openml/www/datasets/44314/MED_LF_Micro/images/9448.jpg,1
5,org/openml/www/datasets/44314/MED_LF_Micro/images/18208.jpg,13
6,org/openml/www/datasets/44314/MED_LF_Micro/images/10360.jpg,16
7,org/openml/www/datasets/44314/MED_LF_Micro/images/18929.jpg,12
8,org/openml/www/datasets/44314/MED_LF_Micro/images/14217.jpg,15
9,org/openml/www/datasets/44314/MED_LF_Micro/images/4692.jpg,9
10,org/openml/www/datasets/44314/MED_LF_Micro/images/6753.jpg,3
11,org/openml/www/datasets/44314/MED_LF_Micro/images/18620.jpg,14
12,org/openml/www/datasets/44314/MED_LF_Micro/images/19004.jpg,11
13,org/openml/www/datasets/44314/MED_LF_Micro/images/12630.jpg,3
14,org/openml/www/datasets/44314/MED_LF_Micro/images/6140.jpg,8
15,org/openml/www/datasets/44314/MED_LF_Micro/images/11574.jpg,1
16,org/openml/www/datasets/44314/MED_LF_Micro/images/14130.jpg,13
17,org/openml/www/datasets/44314/MED_LF_Micro/images/4040.jpg,9
18,org/openml/www/datasets/44314/MED_LF_Micro/images/12858.jpg,0
19,org/openml/www/datasets/44314/MED_LF_Micro/images/16128.jpg,12
20,org/openml/www/datasets/44314/MED_LF_Micro/images/16706.jpg,19
21,org/openml/www/datasets/44314/MED_LF_Micro/images/19936.jpg,3
22,org/openml/www/datasets/44314/MED_LF_Micro/images/13614.jpg,15
23,org/openml/www/datasets/44314/MED_LF_Micro/images/9054.jpg,11
24,org/openml/www/datasets/44314/MED_LF_Micro/images/7393.jpg,8
25,org/openml/www/datasets/44314/MED_LF_Micro/images/3529.jpg,14
26,org/openml/www/datasets/44314/MED_LF_Micro/images/6913.jpg,17
27,org/openml/www/datasets/44314/MED_LF_Micro/images/18505.jpg,14
28,org/openml/www/datasets/44314/MED_LF_Micro/images/19384.jpg,13
29,org/openml/www/datasets/44314/MED_LF_Micro/images/12551.jpg,15
30,org/openml/www/datasets/44314/MED_LF_Micro/images/8996.jpg,18
31,org/openml/www/datasets/44314/MED_LF_Micro/images/18146.jpg,15
32,org/openml/www/datasets/44314/MED_LF_Micro/images/7655.jpg,2
33,org/openml/www/datasets/44314/MED_LF_Micro/images/4769.jpg,13
34,org/openml/www/datasets/44314/MED_LF_Micro/images/12851.jpg,17
35,org/openml/www/datasets/44314/MED_LF_Micro/images/13676.jpg,5
36,org/openml/www/datasets/44314/MED_LF_Micro/images/7408.jpg,11
37,org/openml/www/datasets/44314/MED_LF_Micro/images/1221.jpg,14
38,org/openml/www/datasets/44314/MED_LF_Micro/images/12626.jpg,2
39,org/openml/www/datasets/44314/MED_LF_Micro/images/14601.jpg,15
40,org/openml/www/datasets/44314/MED_LF_Micro/images/17380.jpg,17
41,org/openml/www/datasets/44314/MED_LF_Micro/images/12150.jpg,19
42,org/openml/www/datasets/44314/MED_LF_Micro/images/19318.jpg,7
43,org/openml/www/datasets/44314/MED_LF_Micro/images/13243.jpg,3
44,org/openml/www/datasets/44314/MED_LF_Micro/images/7320.jpg,13
45,org/openml/www/datasets/44314/MED_LF_Micro/images/2191.jpg,11
46,org/openml/www/datasets/44314/MED_LF_Micro/images/17211.jpg,3
