,images,labels
0,org/openml/www/datasets/44275/AWA_Micro/images/127708.jpg,11
1,org/openml/www/datasets/44275/AWA_Micro/images/77367.jpg,12
2,org/openml/www/datasets/44275/AWA_Micro/images/41560.jpg,16
3,org/openml/www/datasets/44275/AWA_Micro/images/69431.jpg,18
4,org/openml/www/datasets/44275/AWA_Micro/images/183098.jpg,15
5,org/openml/www/datasets/44275/AWA_Micro/images/14908.jpg,2
6,org/openml/www/datasets/44275/AWA_Micro/images/150348.jpg,3
7,org/openml/www/datasets/44275/AWA_Micro/images/91488.jpg,17
8,org/openml/www/datasets/44275/AWA_Micro/images/118082.jpg,0
9,org/openml/www/datasets/44275/AWA_Micro/images/196628.jpg,8
10,org/openml/www/datasets/44275/AWA_Micro/images/163984.jpg,8
11,org/openml/www/datasets/44275/AWA_Micro/images/156525.jpg,14
12,org/openml/www/datasets/44275/AWA_Micro/images/99634.jpg,7
13,org/openml/www/datasets/44275/AWA_Micro/images/111302.jpg,4
14,org/openml/www/datasets/44275/AWA_Micro/images/137015.jpg,5
15,org/openml/www/datasets/44275/AWA_Micro/images/183331.jpg,16
16,org/openml/www/datasets/44275/AWA_Micro/images/125731.jpg,13
17,org/openml/www/datasets/44275/AWA_Micro/images/33786.jpg,12
18,org/openml/www/datasets/44275/AWA_Micro/images/61570.jpg,0
19,org/openml/www/datasets/44275/AWA_Micro/images/104788.jpg,11
20,org/openml/www/datasets/44275/AWA_Micro/images/94295.jpg,2
21,org/openml/www/datasets/44275/AWA_Micro/images/173711.jpg,1
22,org/openml/www/datasets/44275/AWA_Micro/images/107005.jpg,2
23,org/openml/www/datasets/44275/AWA_Micro/images/15933.jpg,18
24,org/openml/www/datasets/44275/AWA_Micro/images/193621.jpg,5
25,org/openml/www/datasets/44275/AWA_Micro/images/12023.jpg,7
26,org/openml/www/datasets/44275/AWA_Micro/images/157923.jpg,13
27,org/openml/www/datasets/44275/AWA_Micro/images/139509.jpg,16
28,org/openml/www/datasets/44275/AWA_Micro/images/161445.jpg,19
29,org/openml/www/datasets/44275/AWA_Micro/images/33282.jpg,1
30,org/openml/www/datasets/44275/AWA_Micro/images/171596.jpg,15
31,org/openml/www/datasets/44275/AWA_Micro/images/170852.jpg,8
32,org/openml/www/datasets/44275/AWA_Micro/images/171573.jpg,13
33,org/openml/www/datasets/44275/AWA_Micro/images/163077.jpg,12
34,org/openml/www/datasets/44275/AWA_Micro/images/36110.jpg,3
35,org/openml/www/datasets/44275/AWA_Micro/images/153391.jpg,17
36,org/openml/www/datasets/44275/AWA_Micro/images/38661.jpg,10
37,org/openml/www/datasets/44275/AWA_Micro/images/143536.jpg,17
38,org/openml/www/datasets/44275/AWA_Micro/images/195412.jpg,7
39,org/openml/www/datasets/44275/AWA_Micro/images/185152.jpg,10
40,org/openml/www/datasets/44275/AWA_Micro/images/34957.jpg,13
41,org/openml/www/datasets/44275/AWA_Micro/images/172619.jpg,16
42,org/openml/www/datasets/44275/AWA_Micro/images/118587.jpg,2
43,org/openml/www/datasets/44275/AWA_Micro/images/74150.jpg,6
44,org/openml/www/datasets/44275/AWA_Micro/images/56681.jpg,3
45,org/openml/www/datasets/44275/AWA_Micro/images/42221.jpg,16
46,org/openml/www/datasets/44275/AWA_Micro/images/27844.jpg,2
47,org/openml/www/datasets/44275/AWA_Micro/images/172616.jpg,11
48,org/openml/www/datasets/44275/AWA_Micro/images/82806.jpg,5
49,org/openml/www/datasets/44275/AWA_Micro/images/129921.jpg,3
50,org/openml/www/datasets/44275/AWA_Micro/images/188355.jpg,15
51,org/openml/www/datasets/44275/AWA_Micro/images/54341.jpg,18
52,org/openml/www/datasets/44275/AWA_Micro/images/100557.jpg,19
53,org/openml/www/datasets/44275/AWA_Micro/images/199521.jpg,7
54,org/openml/www/datasets/44275/AWA_Micro/images/129697.jpg,9
55,org/openml/www/datasets/44275/AWA_Micro/images/140350.jpg,15
56,org/openml/www/datasets/44275/AWA_Micro/images/103583.jpg,5
57,org/openml/www/datasets/44275/AWA_Micro/images/91277.jpg,11
58,org/openml/www/datasets/44275/AWA_Micro/images/137913.jpg,4
59,org/openml/www/datasets/44275/AWA_Micro/images/120215.jpg,16
60,org/openml/www/datasets/44275/AWA_Micro/images/52110.jpg,4
61,org/openml/www/datasets/44275/AWA_Micro/images/43278.jpg,5
62,org/openml/www/datasets/44275/AWA_Micro/images/34512.jpg,0
63,org/openml/www/datasets/44275/AWA_Micro/images/145905.jpg,6
