,images,labels
0,org/openml/www/datasets/44241/BRD_Micro/images/86550.jpg,19
1,org/openml/www/datasets/44241/BRD_Micro/images/59972.jpg,12
2,org/openml/www/datasets/44241/BRD_Micro/images/72132.jpg,8
3,org/openml/www/datasets/44241/BRD_Micro/images/90516.jpg,4
4,org/openml/www/datasets/44241/BRD_Micro/images/198573.jpg,7
5,org/openml/www/datasets/44241/BRD_Micro/images/63931.jpg,14
6,org/openml/www/datasets/44241/BRD_Micro/images/21535.jpg,0
7,org/openml/www/datasets/44241/BRD_Micro/images/127382.jpg,1
8,org/openml/www/datasets/44241/BRD_Micro/images/184058.jpg,18
9,org/openml/www/datasets/44241/BRD_Micro/images/129700.jpg,2
10,org/openml/www/datasets/44241/BRD_Micro/images/163085.jpg,3
11,org/openml/www/datasets/44241/BRD_Micro/images/149940.jpg,17
12,org/openml/www/datasets/44241/BRD_Micro/images/54506.jpg,14
13,org/openml/www/datasets/44241/BRD_Micro/images/115997.jpg,6
14,org/openml/www/datasets/44241/BRD_Micro/images/28035.jpg,16
15,org/openml/www/datasets/44241/BRD_Micro/images/196628.jpg,15
16,org/openml/www/datasets/44241/BRD_Micro/images/119975.jpg,14
17,org/openml/www/datasets/44241/BRD_Micro/images/137809.jpg,8
18,org/openml/www/datasets/44241/BRD_Micro/images/61159.jpg,19
19,org/openml/www/datasets/44241/BRD_Micro/images/32013.jpg,10
20,org/openml/www/datasets/44241/BRD_Micro/images/70987.jpg,1
21,org/openml/www/datasets/44241/BRD_Micro/images/37402.jpg,5
22,org/openml/www/datasets/44241/BRD_Micro/images/123705.jpg,6
23,org/openml/www/datasets/44241/BRD_Micro/images/89278.jpg,10
24,org/openml/www/datasets/44241/BRD_Micro/images/15036.jpg,0
25,org/openml/www/datasets/44241/BRD_Micro/images/96889.jpg,8
26,org/openml/www/datasets/44241/BRD_Micro/images/11520.jpg,3
27,org/openml/www/datasets/44241/BRD_Micro/images/99775.jpg,10
28,org/openml/www/datasets/44241/BRD_Micro/images/160573.jpg,0
29,org/openml/www/datasets/44241/BRD_Micro/images/172917.jpg,0
30,org/openml/www/datasets/44241/BRD_Micro/images/151348.jpg,0
31,org/openml/www/datasets/44241/BRD_Micro/images/167791.jpg,19
32,org/openml/www/datasets/44241/BRD_Micro/images/87590.jpg,2
33,org/openml/www/datasets/44241/BRD_Micro/images/128489.jpg,9
34,org/openml/www/datasets/44241/BRD_Micro/images/94082.jpg,11
35,org/openml/www/datasets/44241/BRD_Micro/images/31266.jpg,8
36,org/openml/www/datasets/44241/BRD_Micro/images/69886.jpg,13
37,org/openml/www/datasets/44241/BRD_Micro/images/30280.jpg,8
38,org/openml/www/datasets/44241/BRD_Micro/images/20211.jpg,5
39,org/openml/www/datasets/44241/BRD_Micro/images/49541.jpg,9
40,org/openml/www/datasets/44241/BRD_Micro/images/27544.jpg,12
41,org/openml/www/datasets/44241/BRD_Micro/images/44419.jpg,13
42,org/openml/www/datasets/44241/BRD_Micro/images/74789.jpg,10
43,org/openml/www/datasets/44241/BRD_Micro/images/103490.jpg,9
44,org/openml/www/datasets/44241/BRD_Micro/images/186771.jpg,14
45,org/openml/www/datasets/44241/BRD_Micro/images/187778.jpg,7
46,org/openml/www/datasets/44241/BRD_Micro/images/129802.jpg,11
47,org/openml/www/datasets/44241/BRD_Micro/images/98732.jpg,3
48,org/openml/www/datasets/44241/BRD_Micro/images/66948.jpg,2
49,org/openml/www/datasets/44241/BRD_Micro/images/99966.jpg,17
50,org/openml/www/datasets/44241/BRD_Micro/images/58428.jpg,8
51,org/openml/www/datasets/44241/BRD_Micro/images/26588.jpg,3
52,org/openml/www/datasets/44241/BRD_Micro/images/76459.jpg,11
53,org/openml/www/datasets/44241/BRD_Micro/images/47637.jpg,16
54,org/openml/www/datasets/44241/BRD_Micro/images/54093.jpg,6
55,org/openml/www/datasets/44241/BRD_Micro/images/79647.jpg,7
56,org/openml/www/datasets/44241/BRD_Micro/images/128141.jpg,12
57,org/openml/www/datasets/44241/BRD_Micro/images/96947.jpg,12
58,org/openml/www/datasets/44241/BRD_Micro/images/105028.jpg,5
59,org/openml/www/datasets/44241/BRD_Micro/images/90679.jpg,0
60,org/openml/www/datasets/44241/BRD_Micro/images/163047.jpg,15
61,org/openml/www/datasets/44241/BRD_Micro/images/50482.jpg,14
62,org/openml/www/datasets/44241/BRD_Micro/images/80241.jpg,6
63,org/openml/www/datasets/44241/BRD_Micro/images/177537.jpg,19
64,org/openml/www/datasets/44241/BRD_Micro/images/120723.jpg,16
65,org/openml/www/datasets/44241/BRD_Micro/images/47213.jpg,14
66,org/openml/www/datasets/44241/BRD_Micro/images/130533.jpg,3
67,org/openml/www/datasets/44241/BRD_Micro/images/64682.jpg,7
68,org/openml/www/datasets/44241/BRD_Micro/images/35928.jpg,10
69,org/openml/www/datasets/44241/BRD_Micro/images/117073.jpg,9
70,org/openml/www/datasets/44241/BRD_Micro/images/180989.jpg,11
71,org/openml/www/datasets/44241/BRD_Micro/images/126376.jpg,17
72,org/openml/www/datasets/44241/BRD_Micro/images/113361.jpg,19
73,org/openml/www/datasets/44241/BRD_Micro/images/176011.jpg,9
74,org/openml/www/datasets/44241/BRD_Micro/images/48048.jpg,6
75,org/openml/www/datasets/44241/BRD_Micro/images/182205.jpg,6
76,org/openml/www/datasets/44241/BRD_Micro/images/44896.jpg,19
77,org/openml/www/datasets/44241/BRD_Micro/images/125453.jpg,7
78,org/openml/www/datasets/44241/BRD_Micro/images/52951.jpg,1
79,org/openml/www/datasets/44241/BRD_Micro/images/42581.jpg,11
80,org/openml/www/datasets/44241/BRD_Micro/images/180649.jpg,16
81,org/openml/www/datasets/44241/BRD_Micro/images/44445.jpg,19
82,org/openml/www/datasets/44241/BRD_Micro/images/166850.jpg,10
83,org/openml/www/datasets/44241/BRD_Micro/images/128249.jpg,13
84,org/openml/www/datasets/44241/BRD_Micro/images/100851.jpg,18
85,org/openml/www/datasets/44241/BRD_Micro/images/164521.jpg,8
86,org/openml/www/datasets/44241/BRD_Micro/images/83644.jpg,1
87,org/openml/www/datasets/44241/BRD_Micro/images/57693.jpg,4
88,org/openml/www/datasets/44241/BRD_Micro/images/188511.jpg,2
89,org/openml/www/datasets/44241/BRD_Micro/images/134831.jpg,15
90,org/openml/www/datasets/44241/BRD_Micro/images/51972.jpg,16
91,org/openml/www/datasets/44241/BRD_Micro/images/28568.jpg,11
92,org/openml/www/datasets/44241/BRD_Micro/images/54503.jpg,13
93,org/openml/www/datasets/44241/BRD_Micro/images/160399.jpg,18
94,org/openml/www/datasets/44241/BRD_Micro/images/70032.jpg,3
95,org/openml/www/datasets/44241/BRD_Micro/images/161889.jpg,12
96,org/openml/www/datasets/44241/BRD_Micro/images/159213.jpg,1
97,org/openml/www/datasets/44241/BRD_Micro/images/133907.jpg,17
98,org/openml/www/datasets/44241/BRD_Micro/images/145434.jpg,16
99,org/openml/www/datasets/44241/BRD_Micro/images/79829.jpg,7
100,org/openml/www/datasets/44241/BRD_Micro/images/93188.jpg,4
101,org/openml/www/datasets/44241/BRD_Micro/images/59749.jpg,3
102,org/openml/www/datasets/44241/BRD_Micro/images/54715.jpg,2
103,org/openml/www/datasets/44241/BRD_Micro/images/173499.jpg,0
104,org/openml/www/datasets/44241/BRD_Micro/images/153212.jpg,10
105,org/openml/www/datasets/44241/BRD_Micro/images/96713.jpg,9
106,org/openml/www/datasets/44241/BRD_Micro/images/163426.jpg,6
107,org/openml/www/datasets/44241/BRD_Micro/images/58528.jpg,5
108,org/openml/www/datasets/44241/BRD_Micro/images/132914.jpg,0
109,org/openml/www/datasets/44241/BRD_Micro/images/112367.jpg,15
110,org/openml/www/datasets/44241/BRD_Micro/images/184682.jpg,18
111,org/openml/www/datasets/44241/BRD_Micro/images/24990.jpg,10
112,org/openml/www/datasets/44241/BRD_Micro/images/108324.jpg,16
113,org/openml/www/datasets/44241/BRD_Micro/images/37480.jpg,17
114,org/openml/www/datasets/44241/BRD_Micro/images/159827.jpg,6
115,org/openml/www/datasets/44241/BRD_Micro/images/11052.jpg,18
116,org/openml/www/datasets/44241/BRD_Micro/images/71861.jpg,11
117,org/openml/www/datasets/44241/BRD_Micro/images/113205.jpg,18
118,org/openml/www/datasets/44241/BRD_Micro/images/118721.jpg,17
119,org/openml/www/datasets/44241/BRD_Micro/images/177168.jpg,19
120,org/openml/www/datasets/44241/BRD_Micro/images/42704.jpg,2
121,org/openml/www/datasets/44241/BRD_Micro/images/185453.jpg,14
122,org/openml/www/datasets/44241/BRD_Micro/images/104682.jpg,6
123,org/openml/www/datasets/44241/BRD_Micro/images/136280.jpg,6
124,org/openml/www/datasets/44241/BRD_Micro/images/179391.jpg,15
125,org/openml/www/datasets/44241/BRD_Micro/images/20041.jpg,10
126,org/openml/www/datasets/44241/BRD_Micro/images/76975.jpg,2
127,org/openml/www/datasets/44241/BRD_Micro/images/147731.jpg,7
128,org/openml/www/datasets/44241/BRD_Micro/images/193525.jpg,4
129,org/openml/www/datasets/44241/BRD_Micro/images/187074.jpg,6
130,org/openml/www/datasets/44241/BRD_Micro/images/188388.jpg,5
131,org/openml/www/datasets/44241/BRD_Micro/images/199869.jpg,13
132,org/openml/www/datasets/44241/BRD_Micro/images/102502.jpg,8
133,org/openml/www/datasets/44241/BRD_Micro/images/44116.jpg,10
134,org/openml/www/datasets/44241/BRD_Micro/images/105646.jpg,18
135,org/openml/www/datasets/44241/BRD_Micro/images/109124.jpg,7
136,org/openml/www/datasets/44241/BRD_Micro/images/58938.jpg,3
137,org/openml/www/datasets/44241/BRD_Micro/images/83381.jpg,5
138,org/openml/www/datasets/44241/BRD_Micro/images/123565.jpg,11
139,org/openml/www/datasets/44241/BRD_Micro/images/74005.jpg,4
140,org/openml/www/datasets/44241/BRD_Micro/images/142377.jpg,18
141,org/openml/www/datasets/44241/BRD_Micro/images/162282.jpg,15
142,org/openml/www/datasets/44241/BRD_Micro/images/135460.jpg,19
143,org/openml/www/datasets/44241/BRD_Micro/images/87689.jpg,1
144,org/openml/www/datasets/44241/BRD_Micro/images/196106.jpg,12
145,org/openml/www/datasets/44241/BRD_Micro/images/106736.jpg,3
146,org/openml/www/datasets/44241/BRD_Micro/images/181906.jpg,14
147,org/openml/www/datasets/44241/BRD_Micro/images/124162.jpg,4
148,org/openml/www/datasets/44241/BRD_Micro/images/142831.jpg,14
149,org/openml/www/datasets/44241/BRD_Micro/images/73598.jpg,0
150,org/openml/www/datasets/44241/BRD_Micro/images/180387.jpg,3
151,org/openml/www/datasets/44241/BRD_Micro/images/135732.jpg,12
152,org/openml/www/datasets/44241/BRD_Micro/images/117640.jpg,17
153,org/openml/www/datasets/44241/BRD_Micro/images/152583.jpg,14
154,org/openml/www/datasets/44241/BRD_Micro/images/97219.jpg,10
155,org/openml/www/datasets/44241/BRD_Micro/images/37262.jpg,4
156,org/openml/www/datasets/44241/BRD_Micro/images/132451.jpg,5
157,org/openml/www/datasets/44241/BRD_Micro/images/192527.jpg,11
158,org/openml/www/datasets/44241/BRD_Micro/images/51751.jpg,14
159,org/openml/www/datasets/44241/BRD_Micro/images/184231.jpg,17
160,org/openml/www/datasets/44241/BRD_Micro/images/133561.jpg,10
161,org/openml/www/datasets/44241/BRD_Micro/images/31360.jpg,4
162,org/openml/www/datasets/44241/BRD_Micro/images/18798.jpg,12
163,org/openml/www/datasets/44241/BRD_Micro/images/20602.jpg,13
164,org/openml/www/datasets/44241/BRD_Micro/images/164530.jpg,19
165,org/openml/www/datasets/44241/BRD_Micro/images/146044.jpg,6
166,org/openml/www/datasets/44241/BRD_Micro/images/196765.jpg,1
167,org/openml/www/datasets/44241/BRD_Micro/images/132502.jpg,10
168,org/openml/www/datasets/44241/BRD_Micro/images/13023.jpg,2
169,org/openml/www/datasets/44241/BRD_Micro/images/65024.jpg,17
170,org/openml/www/datasets/44241/BRD_Micro/images/24942.jpg,11
171,org/openml/www/datasets/44241/BRD_Micro/images/169488.jpg,4
172,org/openml/www/datasets/44241/BRD_Micro/images/150813.jpg,16
173,org/openml/www/datasets/44241/BRD_Micro/images/158232.jpg,3
174,org/openml/www/datasets/44241/BRD_Micro/images/65194.jpg,5
175,org/openml/www/datasets/44241/BRD_Micro/images/68303.jpg,4
176,org/openml/www/datasets/44241/BRD_Micro/images/164570.jpg,11
177,org/openml/www/datasets/44241/BRD_Micro/images/89309.jpg,13
178,org/openml/www/datasets/44241/BRD_Micro/images/130811.jpg,16
179,org/openml/www/datasets/44241/BRD_Micro/images/169497.jpg,12
180,org/openml/www/datasets/44241/BRD_Micro/images/107056.jpg,17
181,org/openml/www/datasets/44241/BRD_Micro/images/104611.jpg,12
182,org/openml/www/datasets/44241/BRD_Micro/images/150948.jpg,9
183,org/openml/www/datasets/44241/BRD_Micro/images/123083.jpg,12
184,org/openml/www/datasets/44241/BRD_Micro/images/169772.jpg,5
185,org/openml/www/datasets/44241/BRD_Micro/images/72667.jpg,9
186,org/openml/www/datasets/44241/BRD_Micro/images/157007.jpg,8
187,org/openml/www/datasets/44241/BRD_Micro/images/128187.jpg,14
188,org/openml/www/datasets/44241/BRD_Micro/images/185727.jpg,15
189,org/openml/www/datasets/44241/BRD_Micro/images/179995.jpg,17
190,org/openml/www/datasets/44241/BRD_Micro/images/173050.jpg,4
191,org/openml/www/datasets/44241/BRD_Micro/images/36321.jpg,8
192,org/openml/www/datasets/44241/BRD_Micro/images/171893.jpg,14
193,org/openml/www/datasets/44241/BRD_Micro/images/70030.jpg,1
194,org/openml/www/datasets/44241/BRD_Micro/images/178926.jpg,1
195,org/openml/www/datasets/44241/BRD_Micro/images/173149.jpg,13
196,org/openml/www/datasets/44241/BRD_Micro/images/164941.jpg,0
197,org/openml/www/datasets/44241/BRD_Micro/images/112607.jpg,5
198,org/openml/www/datasets/44241/BRD_Micro/images/15419.jpg,18
199,org/openml/www/datasets/44241/BRD_Micro/images/61272.jpg,12
200,org/openml/www/datasets/44241/BRD_Micro/images/116632.jpg,2
201,org/openml/www/datasets/44241/BRD_Micro/images/102267.jpg,9
