,images,labels
0,org/openml/www/datasets/44237/BCT_Micro/images/86250.jpg,19
1,org/openml/www/datasets/44237/BCT_Micro/images/69305.jpg,16
2,org/openml/www/datasets/44237/BCT_Micro/images/41345.jpg,7
3,org/openml/www/datasets/44237/BCT_Micro/images/108055.jpg,13
4,org/openml/www/datasets/44237/BCT_Micro/images/149624.jpg,15
5,org/openml/www/datasets/44237/BCT_Micro/images/130938.jpg,2
6,org/openml/www/datasets/44237/BCT_Micro/images/193823.jpg,11
7,org/openml/www/datasets/44237/BCT_Micro/images/197261.jpg,1
8,org/openml/www/datasets/44237/BCT_Micro/images/126575.jpg,17
9,org/openml/www/datasets/44237/BCT_Micro/images/167891.jpg,9
10,org/openml/www/datasets/44237/BCT_Micro/images/115963.jpg,18
11,org/openml/www/datasets/44237/BCT_Micro/images/128066.jpg,6
12,org/openml/www/datasets/44237/BCT_Micro/images/75398.jpg,8
13,org/openml/www/datasets/44237/BCT_Micro/images/18989.jpg,0
14,org/openml/www/datasets/44237/BCT_Micro/images/42457.jpg,6
15,org/openml/www/datasets/44237/BCT_Micro/images/34459.jpg,14
16,org/openml/www/datasets/44237/BCT_Micro/images/127224.jpg,7
17,org/openml/www/datasets/44237/BCT_Micro/images/190632.jpg,14
18,org/openml/www/datasets/44237/BCT_Micro/images/145655.jpg,6
19,org/openml/www/datasets/44237/BCT_Micro/images/191612.jpg,1
20,org/openml/www/datasets/44237/BCT_Micro/images/172389.jpg,17
21,org/openml/www/datasets/44237/BCT_Micro/images/32386.jpg,17
22,org/openml/www/datasets/44237/BCT_Micro/images/189053.jpg,16
23,org/openml/www/datasets/44237/BCT_Micro/images/172488.jpg,1
24,org/openml/www/datasets/44237/BCT_Micro/images/147956.jpg,10
25,org/openml/www/datasets/44237/BCT_Micro/images/87244.jpg,0
26,org/openml/www/datasets/44237/BCT_Micro/images/181016.jpg,15
27,org/openml/www/datasets/44237/BCT_Micro/images/88213.jpg,15
28,org/openml/www/datasets/44237/BCT_Micro/images/140116.jpg,15
29,org/openml/www/datasets/44237/BCT_Micro/images/113033.jpg,10
30,org/openml/www/datasets/44237/BCT_Micro/images/128243.jpg,18
31,org/openml/www/datasets/44237/BCT_Micro/images/141245.jpg,6
32,org/openml/www/datasets/44237/BCT_Micro/images/59287.jpg,19
33,org/openml/www/datasets/44237/BCT_Micro/images/21531.jpg,3
34,org/openml/www/datasets/44237/BCT_Micro/images/20660.jpg,3
35,org/openml/www/datasets/44237/BCT_Micro/images/108642.jpg,17
36,org/openml/www/datasets/44237/BCT_Micro/images/83109.jpg,19
37,org/openml/www/datasets/44237/BCT_Micro/images/199632.jpg,13
38,org/openml/www/datasets/44237/BCT_Micro/images/107203.jpg,9
39,org/openml/www/datasets/44237/BCT_Micro/images/171125.jpg,18
40,org/openml/www/datasets/44237/BCT_Micro/images/177057.jpg,11
41,org/openml/www/datasets/44237/BCT_Micro/images/175621.jpg,5
42,org/openml/www/datasets/44237/BCT_Micro/images/20428.jpg,2
43,org/openml/www/datasets/44237/BCT_Micro/images/160079.jpg,7
44,org/openml/www/datasets/44237/BCT_Micro/images/124769.jpg,6
45,org/openml/www/datasets/44237/BCT_Micro/images/29640.jpg,10
46,org/openml/www/datasets/44237/BCT_Micro/images/77950.jpg,4
47,org/openml/www/datasets/44237/BCT_Micro/images/190958.jpg,18
48,org/openml/www/datasets/44237/BCT_Micro/images/175061.jpg,12
49,org/openml/www/datasets/44237/BCT_Micro/images/177633.jpg,1
50,org/openml/www/datasets/44237/BCT_Micro/images/13399.jpg,16
51,org/openml/www/datasets/44237/BCT_Micro/images/124878.jpg,9
52,org/openml/www/datasets/44237/BCT_Micro/images/68733.jpg,5
53,org/openml/www/datasets/44237/BCT_Micro/images/86993.jpg,11
54,org/openml/www/datasets/44237/BCT_Micro/images/111388.jpg,11
55,org/openml/www/datasets/44237/BCT_Micro/images/14740.jpg,8
56,org/openml/www/datasets/44237/BCT_Micro/images/31208.jpg,9
57,org/openml/www/datasets/44237/BCT_Micro/images/109136.jpg,4
58,org/openml/www/datasets/44237/BCT_Micro/images/73445.jpg,2
59,org/openml/www/datasets/44237/BCT_Micro/images/162010.jpg,12
60,org/openml/www/datasets/44237/BCT_Micro/images/97932.jpg,4
61,org/openml/www/datasets/44237/BCT_Micro/images/38877.jpg,6
62,org/openml/www/datasets/44237/BCT_Micro/images/192257.jpg,6
63,org/openml/www/datasets/44237/BCT_Micro/images/62071.jpg,0
64,org/openml/www/datasets/44237/BCT_Micro/images/78564.jpg,9
65,org/openml/www/datasets/44237/BCT_Micro/images/13904.jpg,6
66,org/openml/www/datasets/44237/BCT_Micro/images/153466.jpg,9
67,org/openml/www/datasets/44237/BCT_Micro/images/64293.jpg,11
68,org/openml/www/datasets/44237/BCT_Micro/images/156725.jpg,8
69,org/openml/www/datasets/44237/BCT_Micro/images/92142.jpg,13
70,org/openml/www/datasets/44237/BCT_Micro/images/82502.jpg,11
71,org/openml/www/datasets/44237/BCT_Micro/images/40768.jpg,14
72,org/openml/www/datasets/44237/BCT_Micro/images/127062.jpg,0
73,org/openml/www/datasets/44237/BCT_Micro/images/83200.jpg,19
74,org/openml/www/datasets/44237/BCT_Micro/images/66648.jpg,10
75,org/openml/www/datasets/44237/BCT_Micro/images/61955.jpg,13
76,org/openml/www/datasets/44237/BCT_Micro/images/94510.jpg,7
77,org/openml/www/datasets/44237/BCT_Micro/images/44272.jpg,6
78,org/openml/www/datasets/44237/BCT_Micro/images/30183.jpg,3
79,org/openml/www/datasets/44237/BCT_Micro/images/194876.jpg,0
80,org/openml/www/datasets/44237/BCT_Micro/images/51256.jpg,17
81,org/openml/www/datasets/44237/BCT_Micro/images/21326.jpg,4
82,org/openml/www/datasets/44237/BCT_Micro/images/159457.jpg,16
83,org/openml/www/datasets/44237/BCT_Micro/images/190437.jpg,6
84,org/openml/www/datasets/44237/BCT_Micro/images/191046.jpg,9
85,org/openml/www/datasets/44237/BCT_Micro/images/169068.jpg,17
86,org/openml/www/datasets/44237/BCT_Micro/images/92187.jpg,15
87,org/openml/www/datasets/44237/BCT_Micro/images/107297.jpg,2
88,org/openml/www/datasets/44237/BCT_Micro/images/77274.jpg,3
89,org/openml/www/datasets/44237/BCT_Micro/images/95762.jpg,10
90,org/openml/www/datasets/44237/BCT_Micro/images/33974.jpg,4
91,org/openml/www/datasets/44237/BCT_Micro/images/45110.jpg,18
92,org/openml/www/datasets/44237/BCT_Micro/images/97080.jpg,15
93,org/openml/www/datasets/44237/BCT_Micro/images/173100.jpg,17
