,images,labels
0,org/openml/www/datasets/44240/SPT_Micro/images/18898.jpg,19
1,org/openml/www/datasets/44240/SPT_Micro/images/55280.jpg,0
2,org/openml/www/datasets/44240/SPT_Micro/images/189960.jpg,2
3,org/openml/www/datasets/44240/SPT_Micro/images/117944.jpg,4
4,org/openml/www/datasets/44240/SPT_Micro/images/160105.jpg,0
5,org/openml/www/datasets/44240/SPT_Micro/images/129260.jpg,0
6,org/openml/www/datasets/44240/SPT_Micro/images/161934.jpg,6
7,org/openml/www/datasets/44240/SPT_Micro/images/102664.jpg,11
8,org/openml/www/datasets/44240/SPT_Micro/images/168349.jpg,0
9,org/openml/www/datasets/44240/SPT_Micro/images/163480.jpg,10
10,org/openml/www/datasets/44240/SPT_Micro/images/99906.jpg,3
11,org/openml/www/datasets/44240/SPT_Micro/images/33165.jpg,5
12,org/openml/www/datasets/44240/SPT_Micro/images/100111.jpg,11
13,org/openml/www/datasets/44240/SPT_Micro/images/107960.jpg,6
14,org/openml/www/datasets/44240/SPT_Micro/images/63478.jpg,0
15,org/openml/www/datasets/44240/SPT_Micro/images/61285.jpg,1
16,org/openml/www/datasets/44240/SPT_Micro/images/164760.jpg,9
17,org/openml/www/datasets/44240/SPT_Micro/images/16047.jpg,2
18,org/openml/www/datasets/44240/SPT_Micro/images/78545.jpg,15
19,org/openml/www/datasets/44240/SPT_Micro/images/171894.jpg,6
20,org/openml/www/datasets/44240/SPT_Micro/images/192391.jpg,18
21,org/openml/www/datasets/44240/SPT_Micro/images/136411.jpg,3
22,org/openml/www/datasets/44240/SPT_Micro/images/111507.jpg,3
23,org/openml/www/datasets/44240/SPT_Micro/images/185264.jpg,9
24,org/openml/www/datasets/44240/SPT_Micro/images/100389.jpg,1
25,org/openml/www/datasets/44240/SPT_Micro/images/31781.jpg,4
26,org/openml/www/datasets/44240/SPT_Micro/images/195571.jpg,9
27,org/openml/www/datasets/44240/SPT_Micro/images/136761.jpg,17
28,org/openml/www/datasets/44240/SPT_Micro/images/157616.jpg,12
29,org/openml/www/datasets/44240/SPT_Micro/images/163068.jpg,7
30,org/openml/www/datasets/44240/SPT_Micro/images/167713.jpg,7
31,org/openml/www/datasets/44240/SPT_Micro/images/173549.jpg,18
32,org/openml/www/datasets/44240/SPT_Micro/images/144246.jpg,9
33,org/openml/www/datasets/44240/SPT_Micro/images/80037.jpg,8
34,org/openml/www/datasets/44240/SPT_Micro/images/136962.jpg,0
35,org/openml/www/datasets/44240/SPT_Micro/images/175283.jpg,0
36,org/openml/www/datasets/44240/SPT_Micro/images/17682.jpg,12
37,org/openml/www/datasets/44240/SPT_Micro/images/131803.jpg,13
38,org/openml/www/datasets/44240/SPT_Micro/images/97732.jpg,9
39,org/openml/www/datasets/44240/SPT_Micro/images/33293.jpg,4
40,org/openml/www/datasets/44240/SPT_Micro/images/18563.jpg,8
41,org/openml/www/datasets/44240/SPT_Micro/images/160111.jpg,17
42,org/openml/www/datasets/44240/SPT_Micro/images/110995.jpg,14
43,org/openml/www/datasets/44240/SPT_Micro/images/129699.jpg,15
44,org/openml/www/datasets/44240/SPT_Micro/images/105763.jpg,4
45,org/openml/www/datasets/44240/SPT_Micro/images/26181.jpg,14
46,org/openml/www/datasets/44240/SPT_Micro/images/54753.jpg,15
47,org/openml/www/datasets/44240/SPT_Micro/images/22982.jpg,6
48,org/openml/www/datasets/44240/SPT_Micro/images/172471.jpg,11
49,org/openml/www/datasets/44240/SPT_Micro/images/63782.jpg,2
50,org/openml/www/datasets/44240/SPT_Micro/images/30954.jpg,17
51,org/openml/www/datasets/44240/SPT_Micro/images/78008.jpg,3
52,org/openml/www/datasets/44240/SPT_Micro/images/168202.jpg,15
53,org/openml/www/datasets/44240/SPT_Micro/images/157705.jpg,18
54,org/openml/www/datasets/44240/SPT_Micro/images/32572.jpg,14
55,org/openml/www/datasets/44240/SPT_Micro/images/193089.jpg,12
56,org/openml/www/datasets/44240/SPT_Micro/images/64164.jpg,1
57,org/openml/www/datasets/44240/SPT_Micro/images/32242.jpg,12
58,org/openml/www/datasets/44240/SPT_Micro/images/183276.jpg,14
59,org/openml/www/datasets/44240/SPT_Micro/images/170326.jpg,14
60,org/openml/www/datasets/44240/SPT_Micro/images/88720.jpg,2
61,org/openml/www/datasets/44240/SPT_Micro/images/143402.jpg,0
62,org/openml/www/datasets/44240/SPT_Micro/images/36442.jpg,16
63,org/openml/www/datasets/44240/SPT_Micro/images/84058.jpg,17
64,org/openml/www/datasets/44240/SPT_Micro/images/42448.jpg,6
65,org/openml/www/datasets/44240/SPT_Micro/images/139052.jpg,11
66,org/openml/www/datasets/44240/SPT_Micro/images/169610.jpg,11
67,org/openml/www/datasets/44240/SPT_Micro/images/63209.jpg,10
68,org/openml/www/datasets/44240/SPT_Micro/images/39071.jpg,6
69,org/openml/www/datasets/44240/SPT_Micro/images/164256.jpg,5
