,images,labels
0,org/openml/www/datasets/44315/RSICB_Micro/images/185378.jpg,7
1,org/openml/www/datasets/44315/RSICB_Micro/images/24387.jpg,17
2,org/openml/www/datasets/44315/RSICB_Micro/images/36272.jpg,1
3,org/openml/www/datasets/44315/RSICB_Micro/images/60850.jpg,7
4,org/openml/www/datasets/44315/RSICB_Micro/images/66349.jpg,19
5,org/openml/www/datasets/44315/RSICB_Micro/images/182772.jpg,15
6,org/openml/www/datasets/44315/RSICB_Micro/images/97150.jpg,5
7,org/openml/www/datasets/44315/RSICB_Micro/images/115398.jpg,13
8,org/openml/www/datasets/44315/RSICB_Micro/images/81932.jpg,2
9,org/openml/www/datasets/44315/RSICB_Micro/images/103476.jpg,9
10,org/openml/www/datasets/44315/RSICB_Micro/images/12215.jpg,1
11,org/openml/www/datasets/44315/RSICB_Micro/images/94263.jpg,11
12,org/openml/www/datasets/44315/RSICB_Micro/images/101033.jpg,14
13,org/openml/www/datasets/44315/RSICB_Micro/images/21400.jpg,0
14,org/openml/www/datasets/44315/RSICB_Micro/images/63749.jpg,6
15,org/openml/www/datasets/44315/RSICB_Micro/images/84154.jpg,8
16,org/openml/www/datasets/44315/RSICB_Micro/images/109384.jpg,15
17,org/openml/www/datasets/44315/RSICB_Micro/images/96622.jpg,5
18,org/openml/www/datasets/44315/RSICB_Micro/images/76959.jpg,4
19,org/openml/www/datasets/44315/RSICB_Micro/images/84609.jpg,1
20,org/openml/www/datasets/44315/RSICB_Micro/images/198506.jpg,17
21,org/openml/www/datasets/44315/RSICB_Micro/images/17322.jpg,14
22,org/openml/www/datasets/44315/RSICB_Micro/images/64578.jpg,11
23,org/openml/www/datasets/44315/RSICB_Micro/images/178156.jpg,4
24,org/openml/www/datasets/44315/RSICB_Micro/images/78219.jpg,14
25,org/openml/www/datasets/44315/RSICB_Micro/images/19724.jpg,14
26,org/openml/www/datasets/44315/RSICB_Micro/images/21506.jpg,0
27,org/openml/www/datasets/44315/RSICB_Micro/images/191526.jpg,13
28,org/openml/www/datasets/44315/RSICB_Micro/images/164333.jpg,8
29,org/openml/www/datasets/44315/RSICB_Micro/images/41302.jpg,11
30,org/openml/www/datasets/44315/RSICB_Micro/images/66791.jpg,1
31,org/openml/www/datasets/44315/RSICB_Micro/images/86967.jpg,7
32,org/openml/www/datasets/44315/RSICB_Micro/images/151486.jpg,18
33,org/openml/www/datasets/44315/RSICB_Micro/images/37503.jpg,18
34,org/openml/www/datasets/44315/RSICB_Micro/images/155848.jpg,12
35,org/openml/www/datasets/44315/RSICB_Micro/images/86472.jpg,15
36,org/openml/www/datasets/44315/RSICB_Micro/images/196663.jpg,19
37,org/openml/www/datasets/44315/RSICB_Micro/images/105821.jpg,5
38,org/openml/www/datasets/44315/RSICB_Micro/images/137125.jpg,13
39,org/openml/www/datasets/44315/RSICB_Micro/images/96084.jpg,11
40,org/openml/www/datasets/44315/RSICB_Micro/images/60118.jpg,0
41,org/openml/www/datasets/44315/RSICB_Micro/images/158730.jpg,7
42,org/openml/www/datasets/44315/RSICB_Micro/images/55166.jpg,11
43,org/openml/www/datasets/44315/RSICB_Micro/images/53510.jpg,11
44,org/openml/www/datasets/44315/RSICB_Micro/images/35103.jpg,0
45,org/openml/www/datasets/44315/RSICB_Micro/images/83788.jpg,5
46,org/openml/www/datasets/44315/RSICB_Micro/images/130018.jpg,1
47,org/openml/www/datasets/44315/RSICB_Micro/images/160126.jpg,8
48,org/openml/www/datasets/44315/RSICB_Micro/images/130126.jpg,11
49,org/openml/www/datasets/44315/RSICB_Micro/images/65180.jpg,8
50,org/openml/www/datasets/44315/RSICB_Micro/images/110605.jpg,17
51,org/openml/www/datasets/44315/RSICB_Micro/images/188236.jpg,12
52,org/openml/www/datasets/44315/RSICB_Micro/images/165471.jpg,15
53,org/openml/www/datasets/44315/RSICB_Micro/images/81269.jpg,15
54,org/openml/www/datasets/44315/RSICB_Micro/images/55229.jpg,16
55,org/openml/www/datasets/44315/RSICB_Micro/images/199121.jpg,8
56,org/openml/www/datasets/44315/RSICB_Micro/images/182115.jpg,8
57,org/openml/www/datasets/44315/RSICB_Micro/images/88692.jpg,3
58,org/openml/www/datasets/44315/RSICB_Micro/images/59612.jpg,13
59,org/openml/www/datasets/44315/RSICB_Micro/images/74888.jpg,8
60,org/openml/www/datasets/44315/RSICB_Micro/images/58468.jpg,17
61,org/openml/www/datasets/44315/RSICB_Micro/images/152833.jpg,8
62,org/openml/www/datasets/44315/RSICB_Micro/images/124290.jpg,12
63,org/openml/www/datasets/44315/RSICB_Micro/images/106184.jpg,12
64,org/openml/www/datasets/44315/RSICB_Micro/images/179850.jpg,17
65,org/openml/www/datasets/44315/RSICB_Micro/images/142493.jpg,8
66,org/openml/www/datasets/44315/RSICB_Micro/images/51375.jpg,17
67,org/openml/www/datasets/44315/RSICB_Micro/images/93261.jpg,12
68,org/openml/www/datasets/44315/RSICB_Micro/images/28451.jpg,9
69,org/openml/www/datasets/44315/RSICB_Micro/images/149911.jpg,14
70,org/openml/www/datasets/44315/RSICB_Micro/images/172398.jpg,15
71,org/openml/www/datasets/44315/RSICB_Micro/images/16274.jpg,16
72,org/openml/www/datasets/44315/RSICB_Micro/images/186435.jpg,18
73,org/openml/www/datasets/44315/RSICB_Micro/images/84395.jpg,7
74,org/openml/www/datasets/44315/RSICB_Micro/images/57839.jpg,12
75,org/openml/www/datasets/44315/RSICB_Micro/images/69254.jpg,2
76,org/openml/www/datasets/44315/RSICB_Micro/images/124309.jpg,10
77,org/openml/www/datasets/44315/RSICB_Micro/images/170698.jpg,0
78,org/openml/www/datasets/44315/RSICB_Micro/images/191732.jpg,1
79,org/openml/www/datasets/44315/RSICB_Micro/images/165391.jpg,14
80,org/openml/www/datasets/44315/RSICB_Micro/images/49510.jpg,2
81,org/openml/www/datasets/44315/RSICB_Micro/images/171496.jpg,0
82,org/openml/www/datasets/44315/RSICB_Micro/images/90569.jpg,15
83,org/openml/www/datasets/44315/RSICB_Micro/images/40716.jpg,10
84,org/openml/www/datasets/44315/RSICB_Micro/images/31814.jpg,14
85,org/openml/www/datasets/44315/RSICB_Micro/images/176672.jpg,2
86,org/openml/www/datasets/44315/RSICB_Micro/images/158669.jpg,3
87,org/openml/www/datasets/44315/RSICB_Micro/images/77593.jpg,4
88,org/openml/www/datasets/44315/RSICB_Micro/images/133020.jpg,14
89,org/openml/www/datasets/44315/RSICB_Micro/images/116359.jpg,18
90,org/openml/www/datasets/44315/RSICB_Micro/images/63086.jpg,13
91,org/openml/www/datasets/44315/RSICB_Micro/images/138770.jpg,4
92,org/openml/www/datasets/44315/RSICB_Micro/images/183748.jpg,4
93,org/openml/www/datasets/44315/RSICB_Micro/images/83278.jpg,19
94,org/openml/www/datasets/44315/RSICB_Micro/images/83001.jpg,5
95,org/openml/www/datasets/44315/RSICB_Micro/images/68649.jpg,3
96,org/openml/www/datasets/44315/RSICB_Micro/images/110130.jpg,8
97,org/openml/www/datasets/44315/RSICB_Micro/images/70837.jpg,2
98,org/openml/www/datasets/44315/RSICB_Micro/images/159075.jpg,4
99,org/openml/www/datasets/44315/RSICB_Micro/images/33970.jpg,4
100,org/openml/www/datasets/44315/RSICB_Micro/images/20186.jpg,6
101,org/openml/www/datasets/44315/RSICB_Micro/images/197678.jpg,5
102,org/openml/www/datasets/44315/RSICB_Micro/images/65289.jpg,17
103,org/openml/www/datasets/44315/RSICB_Micro/images/152738.jpg,9
104,org/openml/www/datasets/44315/RSICB_Micro/images/70817.jpg,17
105,org/openml/www/datasets/44315/RSICB_Micro/images/172506.jpg,12
106,org/openml/www/datasets/44315/RSICB_Micro/images/22610.jpg,12
107,org/openml/www/datasets/44315/RSICB_Micro/images/141501.jpg,15
108,org/openml/www/datasets/44315/RSICB_Micro/images/100034.jpg,1
109,org/openml/www/datasets/44315/RSICB_Micro/images/73984.jpg,7
110,org/openml/www/datasets/44315/RSICB_Micro/images/139348.jpg,1
111,org/openml/www/datasets/44315/RSICB_Micro/images/10584.jpg,6
112,org/openml/www/datasets/44315/RSICB_Micro/images/55676.jpg,6
113,org/openml/www/datasets/44315/RSICB_Micro/images/80169.jpg,17
114,org/openml/www/datasets/44315/RSICB_Micro/images/113242.jpg,17
115,org/openml/www/datasets/44315/RSICB_Micro/images/190242.jpg,12
116,org/openml/www/datasets/44315/RSICB_Micro/images/185008.jpg,3
117,org/openml/www/datasets/44315/RSICB_Micro/images/176732.jpg,17
118,org/openml/www/datasets/44315/RSICB_Micro/images/85750.jpg,8
119,org/openml/www/datasets/44315/RSICB_Micro/images/130211.jpg,15
120,org/openml/www/datasets/44315/RSICB_Micro/images/48209.jpg,15
121,org/openml/www/datasets/44315/RSICB_Micro/images/27734.jpg,18
122,org/openml/www/datasets/44315/RSICB_Micro/images/138347.jpg,2
123,org/openml/www/datasets/44315/RSICB_Micro/images/151933.jpg,5
