,images,labels
0,org/openml/www/datasets/44272/FNG_Micro/images/2452380082-348361.JPG,9
1,org/openml/www/datasets/44272/FNG_Micro/images/2238556236-255062.JPG,17
2,org/openml/www/datasets/44272/FNG_Micro/images/2898622379-142370.JPG,12
3,org/openml/www/datasets/44272/FNG_Micro/images/2238530807-325613.JPG,5
4,org/openml/www/datasets/44272/FNG_Micro/images/2864907326-287051.JPG,4
5,org/openml/www/datasets/44272/FNG_Micro/images/2883262325-215722.JPG,18
6,org/openml/www/datasets/44272/FNG_Micro/images/2238575720-185059.JPG,12
7,org/openml/www/datasets/44272/FNG_Micro/images/2238578829-111760.JPG,11
8,org/openml/www/datasets/44272/FNG_Micro/images/2238494124-95904.JPG,0
9,org/openml/www/datasets/44272/FNG_Micro/images/2238183508-9148.JPG,0
10,org/openml/www/datasets/44272/FNG_Micro/images/2981238393-71953.JPG,5
11,org/openml/www/datasets/44272/FNG_Micro/images/2812997355-207883.JPG,2
12,org/openml/www/datasets/44272/FNG_Micro/images/2868476305-213248.JPG,11
13,org/openml/www/datasets/44272/FNG_Micro/images/2874307434-140170.JPG,17
14,org/openml/www/datasets/44272/FNG_Micro/images/2382321326-265281.JPG,6
15,org/openml/www/datasets/44272/FNG_Micro/images/2238453294-91446.JPG,16
16,org/openml/www/datasets/44272/FNG_Micro/images/2238576520-185254.JPG,17
17,org/openml/www/datasets/44272/FNG_Micro/images/2238559160-181877.JPG,4
18,org/openml/www/datasets/44272/FNG_Micro/images/2351007865-190879.JPG,7
19,org/openml/www/datasets/44272/FNG_Micro/images/2417206080-192565.JPG,14
20,org/openml/www/datasets/44272/FNG_Micro/images/2430667187-346356.JPG,15
21,org/openml/www/datasets/44272/FNG_Micro/images/2874308422-364286.JPG,2
22,org/openml/www/datasets/44272/FNG_Micro/images/2238569931-257772.JPG,15
23,org/openml/www/datasets/44272/FNG_Micro/images/2238525008-26882.JPG,5
24,org/openml/www/datasets/44272/FNG_Micro/images/2331570928-41677.JPG,2
25,org/openml/www/datasets/44272/FNG_Micro/images/2382319305-190991.JPG,6
26,org/openml/www/datasets/44272/FNG_Micro/images/2238472786-241119.JPG,12
27,org/openml/www/datasets/44272/FNG_Micro/images/2238501602-320646.JPG,3
28,org/openml/www/datasets/44272/FNG_Micro/images/2238555829-106918.JPG,2
29,org/openml/www/datasets/44272/FNG_Micro/images/2238502354-97231.JPG,13
30,org/openml/www/datasets/44272/FNG_Micro/images/2898635436-292076.JPG,15
31,org/openml/www/datasets/44272/FNG_Micro/images/2238573128-35947.JPG,15
32,org/openml/www/datasets/44272/FNG_Micro/images/2862702325-211857.JPG,18
33,org/openml/www/datasets/44272/FNG_Micro/images/2821603337-358452.JPG,19
34,org/openml/www/datasets/44272/FNG_Micro/images/2651217314-132955.JPG,3
35,org/openml/www/datasets/44272/FNG_Micro/images/2238122563-6323.JPG,17
36,org/openml/www/datasets/44272/FNG_Micro/images/2238569428-35311.JPG,18
37,org/openml/www/datasets/44272/FNG_Micro/images/2864902352-361781.JPG,1
38,org/openml/www/datasets/44272/FNG_Micro/images/2425494281-268919.JPG,13
39,org/openml/www/datasets/44272/FNG_Micro/images/2238557938-33093.JPG,6
40,org/openml/www/datasets/44272/FNG_Micro/images/2238573406-258411.JPG,12
41,org/openml/www/datasets/44272/FNG_Micro/images/2238403479-89290.JPG,14
42,org/openml/www/datasets/44272/FNG_Micro/images/2901934532-367337.JPG,9
43,org/openml/www/datasets/44272/FNG_Micro/images/2860310414-136619.JPG,18
44,org/openml/www/datasets/44272/FNG_Micro/images/2238572300-184229.JPG,5
45,org/openml/www/datasets/44272/FNG_Micro/images/2383042153-43134.JPG,5
46,org/openml/www/datasets/44272/FNG_Micro/images/2864898453-63663.JPG,6
47,org/openml/www/datasets/44272/FNG_Micro/images/2238385100-162636.JPG,11
48,org/openml/www/datasets/44272/FNG_Micro/images/2238498493-22617.JPG,1
49,org/openml/www/datasets/44272/FNG_Micro/images/2901941531-292835.JPG,10
50,org/openml/www/datasets/44272/FNG_Micro/images/2238219691-233392.JPG,19
51,org/openml/www/datasets/44272/FNG_Micro/images/2332528203-42029.JPG,7
52,org/openml/www/datasets/44272/FNG_Micro/images/2238493788-21853.JPG,7
53,org/openml/www/datasets/44272/FNG_Micro/images/2238476831-241565.JPG,10
54,org/openml/www/datasets/44272/FNG_Micro/images/2421824284-119645.JPG,18
55,org/openml/www/datasets/44272/FNG_Micro/images/2862689389-137002.JPG,7
56,org/openml/www/datasets/44272/FNG_Micro/images/2332528238-42041.JPG,19
57,org/openml/www/datasets/44272/FNG_Micro/images/2238190557-307161.JPG,14
58,org/openml/www/datasets/44272/FNG_Micro/images/2238427114-90122.JPG,10
59,org/openml/www/datasets/44272/FNG_Micro/images/2238508852-321788.JPG,17
60,org/openml/www/datasets/44272/FNG_Micro/images/2238563541-256589.JPG,6
61,org/openml/www/datasets/44272/FNG_Micro/images/2238566678-34863.JPG,12
62,org/openml/www/datasets/44272/FNG_Micro/images/2460547904-126158.JPG,14
63,org/openml/www/datasets/44272/FNG_Micro/images/2421821850-193291.JPG,8
64,org/openml/www/datasets/44272/FNG_Micro/images/2901943416-292946.JPG,18
65,org/openml/www/datasets/44272/FNG_Micro/images/2238560976-256138.JPG,16
66,org/openml/www/datasets/44272/FNG_Micro/images/2238559238-33405.JPG,19
67,org/openml/www/datasets/44272/FNG_Micro/images/2238159060-156451.JPG,2
68,org/openml/www/datasets/44272/FNG_Micro/images/2818069301-282786.JPG,2
69,org/openml/www/datasets/44272/FNG_Micro/images/2862689414-137013.JPG,13
70,org/openml/www/datasets/44272/FNG_Micro/images/2238503979-97483.JPG,6
71,org/openml/www/datasets/44272/FNG_Micro/images/2986400357-371201.JPG,9
72,org/openml/www/datasets/44272/FNG_Micro/images/2883270305-216217.JPG,14
73,org/openml/www/datasets/44272/FNG_Micro/images/2238526864-101199.JPG,1
74,org/openml/www/datasets/44272/FNG_Micro/images/2238528353-27484.JPG,15
75,org/openml/www/datasets/44272/FNG_Micro/images/2238125105-154643.JPG,13
76,org/openml/www/datasets/44272/FNG_Micro/images/2413148936-266283.JPG,17
77,org/openml/www/datasets/44272/FNG_Micro/images/2238523587-324162.JPG,14
78,org/openml/www/datasets/44272/FNG_Micro/images/2238577730-185508.JPG,9
79,org/openml/www/datasets/44272/FNG_Micro/images/2821591340-208728.JPG,13
80,org/openml/www/datasets/44272/FNG_Micro/images/2238574202-334045.JPG,15
81,org/openml/www/datasets/44272/FNG_Micro/images/2238344531-234926.JPG,10
82,org/openml/www/datasets/44272/FNG_Micro/images/2449442783-49987.JPG,11
83,org/openml/www/datasets/44272/FNG_Micro/images/2898629415-217027.JPG,18
84,org/openml/www/datasets/44272/FNG_Micro/images/2238458868-17477.JPG,18
85,org/openml/www/datasets/44272/FNG_Micro/images/2449443116-272696.JPG,15
86,org/openml/www/datasets/44272/FNG_Micro/images/2238528042-324970.JPG,11
87,org/openml/www/datasets/44272/FNG_Micro/images/2238331433-11840.JPG,0
88,org/openml/www/datasets/44272/FNG_Micro/images/2424125097-343666.JPG,10
89,org/openml/www/datasets/44272/FNG_Micro/images/2238344262-310046.JPG,3
90,org/openml/www/datasets/44272/FNG_Micro/images/2883263461-290536.JPG,10
91,org/openml/www/datasets/44272/FNG_Micro/images/2989717316-296837.JPG,14
92,org/openml/www/datasets/44272/FNG_Micro/images/2868485401-288514.JPG,18
93,org/openml/www/datasets/44272/FNG_Micro/images/2868481442-363327.JPG,4
94,org/openml/www/datasets/44272/FNG_Micro/images/2421824328-45274.JPG,10
95,org/openml/www/datasets/44272/FNG_Micro/images/2238502391-245411.JPG,7
96,org/openml/www/datasets/44272/FNG_Micro/images/2332528706-264711.JPG,2
97,org/openml/www/datasets/44272/FNG_Micro/images/2868488311-288671.JPG,1
98,org/openml/www/datasets/44272/FNG_Micro/images/2862694344-137224.JPG,6
99,org/openml/www/datasets/44272/FNG_Micro/images/2901949455-218578.JPG,18
100,org/openml/www/datasets/44272/FNG_Micro/images/2864899370-212031.JPG,15
101,org/openml/www/datasets/44272/FNG_Micro/images/2868469423-64549.JPG,1
102,org/openml/www/datasets/44272/FNG_Micro/images/2238196039-84003.JPG,15
103,org/openml/www/datasets/44272/FNG_Micro/images/2804918330-207613.JPG,4
104,org/openml/www/datasets/44272/FNG_Micro/images/2460548014-126180.JPG,16
105,org/openml/www/datasets/44272/FNG_Micro/images/2446758710-197514.JPG,3
106,org/openml/www/datasets/44272/FNG_Micro/images/2382324946-265524.JPG,5
107,org/openml/www/datasets/44272/FNG_Micro/images/2238555262-330309.JPG,3
108,org/openml/www/datasets/44272/FNG_Micro/images/2238561118-33769.JPG,3
109,org/openml/www/datasets/44272/FNG_Micro/images/2237856578-1085.JPG,6
110,org/openml/www/datasets/44272/FNG_Micro/images/2417205941-266627.JPG,11
111,org/openml/www/datasets/44272/FNG_Micro/images/2238162441-230755.JPG,4
112,org/openml/www/datasets/44272/FNG_Micro/images/2238555032-330278.JPG,1
113,org/openml/www/datasets/44272/FNG_Micro/images/2981243374-145917.JPG,10
114,org/openml/www/datasets/44272/FNG_Micro/images/2238183315-157368.JPG,18
115,org/openml/www/datasets/44272/FNG_Micro/images/2238474227-316634.JPG,18
116,org/openml/www/datasets/44272/FNG_Micro/images/2413149377-341595.JPG,19
117,org/openml/www/datasets/44272/FNG_Micro/images/2238213579-84774.JPG,4
118,org/openml/www/datasets/44272/FNG_Micro/images/2430665845-196699.JPG,12
119,org/openml/www/datasets/44272/FNG_Micro/images/2862690466-286007.JPG,8
120,org/openml/www/datasets/44272/FNG_Micro/images/2862698315-211680.JPG,3
121,org/openml/www/datasets/44272/FNG_Micro/images/2238550397-329278.JPG,8
122,org/openml/www/datasets/44272/FNG_Micro/images/2425493787-344054.JPG,3
123,org/openml/www/datasets/44272/FNG_Micro/images/2238478337-317052.JPG,10
124,org/openml/www/datasets/44272/FNG_Micro/images/2238561363-33824.JPG,6
125,org/openml/www/datasets/44272/FNG_Micro/images/2238558817-331145.JPG,10
126,org/openml/www/datasets/44272/FNG_Micro/images/2238529743-27810.JPG,9
127,org/openml/www/datasets/44272/FNG_Micro/images/2883270459-141939.JPG,10
128,org/openml/www/datasets/44272/FNG_Micro/images/2883265344-141556.JPG,10
129,org/openml/www/datasets/44272/FNG_Micro/images/2868472471-287726.JPG,12
130,org/openml/www/datasets/44272/FNG_Micro/images/2238569039-109674.JPG,16
