,images,labels
0,org/openml/www/datasets/44276/INS_Micro/images/3e5080f5-9215-430a-8e16-15af2f06129f.jpg,0
1,org/openml/www/datasets/44276/INS_Micro/images/f62bcb7b-b7a0-4a9c-a08d-0e8e75cf0d4c.jpg,18
2,org/openml/www/datasets/44276/INS_Micro/images/12dde15d-7cee-479b-aea7-378823b4b2ea.JPG,17
3,org/openml/www/datasets/44276/INS_Micro/images/1502875892827.jpg,3
4,org/openml/www/datasets/44276/INS_Micro/images/13069575931306965533668.jpg,0
5,org/openml/www/datasets/44276/INS_Micro/images/1378324009177.jpg,13
6,org/openml/www/datasets/44276/INS_Micro/images/1501242271012.jpg,13
7,org/openml/www/datasets/44276/INS_Micro/images/1457867696099.jpg,0
8,org/openml/www/datasets/44276/INS_Micro/images/1498288136689.jpg,17
9,org/openml/www/datasets/44276/INS_Micro/images/1489743948818.jpg,10
10,org/openml/www/datasets/44276/INS_Micro/images/1382385139808.jpg,17
11,org/openml/www/datasets/44276/INS_Micro/images/13441530381344153038773.jpg,11
12,org/openml/www/datasets/44276/INS_Micro/images/1535446816752.jpg,10
13,org/openml/www/datasets/44276/INS_Micro/images/1470554781964.jpg,16
14,org/openml/www/datasets/44276/INS_Micro/images/883e1f6e-dec5-4fe4-af83-5005699c06b0.JPG,18
15,org/openml/www/datasets/44276/INS_Micro/images/1560617283853.jpg,12
16,org/openml/www/datasets/44276/INS_Micro/images/1438198859712.jpg,19
17,org/openml/www/datasets/44276/INS_Micro/images/1463831418639.jpg,10
18,org/openml/www/datasets/44276/INS_Micro/images/1371678312510.jpg,16
19,org/openml/www/datasets/44276/INS_Micro/images/1550348859575.jpg,0
20,org/openml/www/datasets/44276/INS_Micro/images/1439581517142.jpg,5
21,org/openml/www/datasets/44276/INS_Micro/images/1559424504213.jpg,16
22,org/openml/www/datasets/44276/INS_Micro/images/1500630005307.jpg,4
23,org/openml/www/datasets/44276/INS_Micro/images/1469272478046.jpg,16
24,org/openml/www/datasets/44276/INS_Micro/images/8a8d4c26-359a-4e91-ae4b-7f0a9c482b6e.JPG,15
25,org/openml/www/datasets/44276/INS_Micro/images/525cff78-f12a-44d2-8615-1d2c7034f28d.jpg,18
26,org/openml/www/datasets/44276/INS_Micro/images/1397232562391.jpg,6
27,org/openml/www/datasets/44276/INS_Micro/images/1533366163744.jpg,19
28,org/openml/www/datasets/44276/INS_Micro/images/1372706332561.jpg,12
29,org/openml/www/datasets/44276/INS_Micro/images/1555319093671.jpg,12
30,org/openml/www/datasets/44276/INS_Micro/images/1401385012564.jpg,9
31,org/openml/www/datasets/44276/INS_Micro/images/1502162480036.jpg,1
32,org/openml/www/datasets/44276/INS_Micro/images/1bbf8d29-77ac-4e93-b0c8-8cca4d824295.JPG,14
33,org/openml/www/datasets/44276/INS_Micro/images/1495618427437.jpg,2
34,org/openml/www/datasets/44276/INS_Micro/images/87a2b323-eac5-46a9-8f07-7a0adf75e155.JPG,16
35,org/openml/www/datasets/44276/INS_Micro/images/1413372274671.jpg,14
36,org/openml/www/datasets/44276/INS_Micro/images/13436374051343637405961.jpg,11
37,org/openml/www/datasets/44276/INS_Micro/images/1428938679108.jpg,12
38,org/openml/www/datasets/44276/INS_Micro/images/1377359788974.jpg,17
39,org/openml/www/datasets/44276/INS_Micro/images/1480889590685.jpg,15
40,org/openml/www/datasets/44276/INS_Micro/images/13484105051348410505197.jpg,11
41,org/openml/www/datasets/44276/INS_Micro/images/1524159877370.jpg,9
42,org/openml/www/datasets/44276/INS_Micro/images/d4ddb898-4eb6-4345-aa10-478ba656aa33.JPG,17
43,org/openml/www/datasets/44276/INS_Micro/images/13508566411350856641729.jpg,1
44,org/openml/www/datasets/44276/INS_Micro/images/1438695162835.jpg,14
45,org/openml/www/datasets/44276/INS_Micro/images/179a5c23-9f0f-4691-9351-5ade1fb3cbc5.jpg,6
46,org/openml/www/datasets/44276/INS_Micro/images/1439132982908.jpg,15
47,org/openml/www/datasets/44276/INS_Micro/images/1508441636183.jpg,15
48,org/openml/www/datasets/44276/INS_Micro/images/1437511976538.jpg,14
49,org/openml/www/datasets/44276/INS_Micro/images/a7c6564f-6f73-4cf4-a196-322dae9b6a2f.JPG,14
50,org/openml/www/datasets/44276/INS_Micro/images/1444800816888.jpg,12
51,org/openml/www/datasets/44276/INS_Micro/images/e87ab959-41de-4fa9-93ec-a26730f06b04.jpg,17
52,org/openml/www/datasets/44276/INS_Micro/images/1376808501835.jpg,3
53,org/openml/www/datasets/44276/INS_Micro/images/13440242731344024272743.jpg,11
54,org/openml/www/datasets/44276/INS_Micro/images/1437850859352.jpg,14
55,org/openml/www/datasets/44276/INS_Micro/images/1377462115693.jpg,19
56,org/openml/www/datasets/44276/INS_Micro/images/1501687288078.jpg,4
57,org/openml/www/datasets/44276/INS_Micro/images/b5e9670e-cc7f-46cb-9564-6bf6787d3651.jpg,11
58,org/openml/www/datasets/44276/INS_Micro/images/1395522639067.jpg,10
59,org/openml/www/datasets/44276/INS_Micro/images/13158496961315860385392.jpg,3
60,org/openml/www/datasets/44276/INS_Micro/images/1498323957857.jpg,4
61,org/openml/www/datasets/44276/INS_Micro/images/1429966502747.jpg,9
62,org/openml/www/datasets/44276/INS_Micro/images/1435906831068.jpg,9
63,org/openml/www/datasets/44276/INS_Micro/images/13066953461306703205598.jpg,5
64,org/openml/www/datasets/44276/INS_Micro/images/1371670602567.jpg,16
65,org/openml/www/datasets/44276/INS_Micro/images/8e324571-2da2-4761-9875-abd129f2bb74.JPG,5
66,org/openml/www/datasets/44276/INS_Micro/images/1373488968927.jpg,7
67,org/openml/www/datasets/44276/INS_Micro/images/1495540426169.jpg,5
68,org/openml/www/datasets/44276/INS_Micro/images/1440003338840.jpg,8
69,org/openml/www/datasets/44276/INS_Micro/images/13463049161346304916935.jpg,11
70,org/openml/www/datasets/44276/INS_Micro/images/1462985485910.jpg,2
71,org/openml/www/datasets/44276/INS_Micro/images/1441095677811.jpg,17
72,org/openml/www/datasets/44276/INS_Micro/images/1375909054514.jpg,17
73,org/openml/www/datasets/44276/INS_Micro/images/1489362596909.jpg,10
74,org/openml/www/datasets/44276/INS_Micro/images/1375890895319.jpg,17
75,org/openml/www/datasets/44276/INS_Micro/images/1487068231526.jpg,4
76,org/openml/www/datasets/44276/INS_Micro/images/1499872121926.jpg,7
77,org/openml/www/datasets/44276/INS_Micro/images/1432659903650.jpg,2
78,org/openml/www/datasets/44276/INS_Micro/images/345aa77e-4ca0-47d2-a778-567efd9261c4.jpg,11
79,org/openml/www/datasets/44276/INS_Micro/images/1431942323837.jpg,15
80,org/openml/www/datasets/44276/INS_Micro/images/1472034741185.jpg,7
81,org/openml/www/datasets/44276/INS_Micro/images/1554887127480.jpg,0
82,org/openml/www/datasets/44276/INS_Micro/images/1471987052818.jpg,7
83,org/openml/www/datasets/44276/INS_Micro/images/1445556317481.jpg,4
84,org/openml/www/datasets/44276/INS_Micro/images/1531220369863.jpg,15
85,org/openml/www/datasets/44276/INS_Micro/images/1512307967191.jpg,17
86,org/openml/www/datasets/44276/INS_Micro/images/1433254054164.jpg,2
