,images,labels
0,org/openml/www/datasets/44251/APL_Micro/images/180409.jpg,4
1,org/openml/www/datasets/44251/APL_Micro/images/116846.jpg,12
2,org/openml/www/datasets/44251/APL_Micro/images/43828.png,11
3,org/openml/www/datasets/44251/APL_Micro/images/73627.jpg,14
4,org/openml/www/datasets/44251/APL_Micro/images/165842.png,7
5,org/openml/www/datasets/44251/APL_Micro/images/12353.png,15
6,org/openml/www/datasets/44251/APL_Micro/images/131776.jpg,6
7,org/openml/www/datasets/44251/APL_Micro/images/182169.png,17
8,org/openml/www/datasets/44251/APL_Micro/images/57683.jpg,3
9,org/openml/www/datasets/44251/APL_Micro/images/198813.png,9
10,org/openml/www/datasets/44251/APL_Micro/images/103322.jpg,12
11,org/openml/www/datasets/44251/APL_Micro/images/197117.jpg,12
12,org/openml/www/datasets/44251/APL_Micro/images/124540.jpg,18
13,org/openml/www/datasets/44251/APL_Micro/images/129792.jpg,11
14,org/openml/www/datasets/44251/APL_Micro/images/80973.png,16
15,org/openml/www/datasets/44251/APL_Micro/images/25361.png,6
16,org/openml/www/datasets/44251/APL_Micro/images/88017.jpg,4
17,org/openml/www/datasets/44251/APL_Micro/images/79462.jpg,7
18,org/openml/www/datasets/44251/APL_Micro/images/97425.jpg,3
19,org/openml/www/datasets/44251/APL_Micro/images/141381.png,13
20,org/openml/www/datasets/44251/APL_Micro/images/96696.jpg,7
21,org/openml/www/datasets/44251/APL_Micro/images/131588.png,17
22,org/openml/www/datasets/44251/APL_Micro/images/98965.jpg,0
23,org/openml/www/datasets/44251/APL_Micro/images/53944.jpg,3
24,org/openml/www/datasets/44251/APL_Micro/images/142728.png,19
25,org/openml/www/datasets/44251/APL_Micro/images/21092.png,13
26,org/openml/www/datasets/44251/APL_Micro/images/187030.jpg,10
27,org/openml/www/datasets/44251/APL_Micro/images/190230.jpg,16
28,org/openml/www/datasets/44251/APL_Micro/images/12817.jpg,2
29,org/openml/www/datasets/44251/APL_Micro/images/12455.jpg,16
30,org/openml/www/datasets/44251/APL_Micro/images/107910.png,8
31,org/openml/www/datasets/44251/APL_Micro/images/193782.jpg,8
32,org/openml/www/datasets/44251/APL_Micro/images/178311.png,13
33,org/openml/www/datasets/44251/APL_Micro/images/139441.jpg,4
34,org/openml/www/datasets/44251/APL_Micro/images/144363.jpg,11
35,org/openml/www/datasets/44251/APL_Micro/images/45554.jpg,9
36,org/openml/www/datasets/44251/APL_Micro/images/103166.jpg,12
37,org/openml/www/datasets/44251/APL_Micro/images/33681.jpg,19
38,org/openml/www/datasets/44251/APL_Micro/images/193635.png,12
39,org/openml/www/datasets/44251/APL_Micro/images/116831.jpg,15
40,org/openml/www/datasets/44251/APL_Micro/images/175324.png,12
41,org/openml/www/datasets/44251/APL_Micro/images/76508.png,5
42,org/openml/www/datasets/44251/APL_Micro/images/183940.jpg,0
43,org/openml/www/datasets/44251/APL_Micro/images/11152.jpg,17
44,org/openml/www/datasets/44251/APL_Micro/images/88591.jpg,7
45,org/openml/www/datasets/44251/APL_Micro/images/140889.jpg,11
46,org/openml/www/datasets/44251/APL_Micro/images/192535.jpg,13
47,org/openml/www/datasets/44251/APL_Micro/images/38723.jpg,7
48,org/openml/www/datasets/44251/APL_Micro/images/170028.jpg,15
49,org/openml/www/datasets/44251/APL_Micro/images/30824.jpg,15
50,org/openml/www/datasets/44251/APL_Micro/images/111744.png,7
51,org/openml/www/datasets/44251/APL_Micro/images/128539.jpg,6
52,org/openml/www/datasets/44251/APL_Micro/images/190231.jpg,11
53,org/openml/www/datasets/44251/APL_Micro/images/131789.jpg,15
54,org/openml/www/datasets/44251/APL_Micro/images/57824.png,16
55,org/openml/www/datasets/44251/APL_Micro/images/194708.jpg,1
56,org/openml/www/datasets/44251/APL_Micro/images/170965.jpg,17
57,org/openml/www/datasets/44251/APL_Micro/images/17305.png,2
58,org/openml/www/datasets/44251/APL_Micro/images/90599.jpg,9
59,org/openml/www/datasets/44251/APL_Micro/images/43539.jpg,5
60,org/openml/www/datasets/44251/APL_Micro/images/180578.jpg,11
61,org/openml/www/datasets/44251/APL_Micro/images/115056.jpg,5
62,org/openml/www/datasets/44251/APL_Micro/images/36103.jpg,17
63,org/openml/www/datasets/44251/APL_Micro/images/133852.png,18
64,org/openml/www/datasets/44251/APL_Micro/images/155478.jpg,2
65,org/openml/www/datasets/44251/APL_Micro/images/56136.png,13
66,org/openml/www/datasets/44251/APL_Micro/images/146791.jpg,7
67,org/openml/www/datasets/44251/APL_Micro/images/41526.jpg,13
68,org/openml/www/datasets/44251/APL_Micro/images/80433.jpg,7
69,org/openml/www/datasets/44251/APL_Micro/images/151483.jpg,11
70,org/openml/www/datasets/44251/APL_Micro/images/20209.jpg,3
71,org/openml/www/datasets/44251/APL_Micro/images/129403.png,10
