,images,labels
0,org/openml/www/datasets/44242/PLT_VIL_Micro/images/107106.jpg,9
1,org/openml/www/datasets/44242/PLT_VIL_Micro/images/35555.jpg,12
2,org/openml/www/datasets/44242/PLT_VIL_Micro/images/121403.jpg,19
3,org/openml/www/datasets/44242/PLT_VIL_Micro/images/110674.jpg,1
4,org/openml/www/datasets/44242/PLT_VIL_Micro/images/125354.jpg,3
5,org/openml/www/datasets/44242/PLT_VIL_Micro/images/120760.jpg,8
6,org/openml/www/datasets/44242/PLT_VIL_Micro/images/178707.jpg,11
7,org/openml/www/datasets/44242/PLT_VIL_Micro/images/162416.jpg,8
8,org/openml/www/datasets/44242/PLT_VIL_Micro/images/47280.jpg,9
9,org/openml/www/datasets/44242/PLT_VIL_Micro/images/42936.jpg,18
10,org/openml/www/datasets/44242/PLT_VIL_Micro/images/164921.jpg,18
11,org/openml/www/datasets/44242/PLT_VIL_Micro/images/89926.jpg,15
12,org/openml/www/datasets/44242/PLT_VIL_Micro/images/69820.jpg,9
13,org/openml/www/datasets/44242/PLT_VIL_Micro/images/103228.jpg,8
14,org/openml/www/datasets/44242/PLT_VIL_Micro/images/149238.jpg,2
15,org/openml/www/datasets/44242/PLT_VIL_Micro/images/118472.jpg,7
16,org/openml/www/datasets/44242/PLT_VIL_Micro/images/162218.jpg,9
17,org/openml/www/datasets/44242/PLT_VIL_Micro/images/36231.jpg,17
18,org/openml/www/datasets/44242/PLT_VIL_Micro/images/187593.jpg,1
19,org/openml/www/datasets/44242/PLT_VIL_Micro/images/141388.jpg,8
20,org/openml/www/datasets/44242/PLT_VIL_Micro/images/81950.jpg,9
21,org/openml/www/datasets/44242/PLT_VIL_Micro/images/43860.jpg,12
22,org/openml/www/datasets/44242/PLT_VIL_Micro/images/153927.jpg,8
23,org/openml/www/datasets/44242/PLT_VIL_Micro/images/188323.jpg,4
24,org/openml/www/datasets/44242/PLT_VIL_Micro/images/149094.jpg,14
25,org/openml/www/datasets/44242/PLT_VIL_Micro/images/61668.jpg,7
26,org/openml/www/datasets/44242/PLT_VIL_Micro/images/77120.jpg,18
27,org/openml/www/datasets/44242/PLT_VIL_Micro/images/46848.jpg,17
28,org/openml/www/datasets/44242/PLT_VIL_Micro/images/11428.jpg,9
29,org/openml/www/datasets/44242/PLT_VIL_Micro/images/164085.jpg,14
30,org/openml/www/datasets/44242/PLT_VIL_Micro/images/112147.jpg,18
31,org/openml/www/datasets/44242/PLT_VIL_Micro/images/122090.jpg,14
32,org/openml/www/datasets/44242/PLT_VIL_Micro/images/190179.jpg,14
33,org/openml/www/datasets/44242/PLT_VIL_Micro/images/51817.jpg,12
34,org/openml/www/datasets/44242/PLT_VIL_Micro/images/46695.jpg,10
35,org/openml/www/datasets/44242/PLT_VIL_Micro/images/152137.jpg,19
36,org/openml/www/datasets/44242/PLT_VIL_Micro/images/41397.jpg,11
37,org/openml/www/datasets/44242/PLT_VIL_Micro/images/90393.jpg,2
38,org/openml/www/datasets/44242/PLT_VIL_Micro/images/192059.jpg,9
39,org/openml/www/datasets/44242/PLT_VIL_Micro/images/102500.jpg,4
40,org/openml/www/datasets/44242/PLT_VIL_Micro/images/131130.jpg,14
41,org/openml/www/datasets/44242/PLT_VIL_Micro/images/109273.jpg,0
42,org/openml/www/datasets/44242/PLT_VIL_Micro/images/58649.jpg,15
43,org/openml/www/datasets/44242/PLT_VIL_Micro/images/37296.jpg,2
44,org/openml/www/datasets/44242/PLT_VIL_Micro/images/190509.jpg,6
45,org/openml/www/datasets/44242/PLT_VIL_Micro/images/174627.jpg,11
46,org/openml/www/datasets/44242/PLT_VIL_Micro/images/62349.jpg,1
47,org/openml/www/datasets/44242/PLT_VIL_Micro/images/86196.jpg,17
48,org/openml/www/datasets/44242/PLT_VIL_Micro/images/76118.jpg,14
49,org/openml/www/datasets/44242/PLT_VIL_Micro/images/134448.jpg,1
50,org/openml/www/datasets/44242/PLT_VIL_Micro/images/190031.jpg,13
51,org/openml/www/datasets/44242/PLT_VIL_Micro/images/190863.jpg,3
52,org/openml/www/datasets/44242/PLT_VIL_Micro/images/24365.jpg,15
53,org/openml/www/datasets/44242/PLT_VIL_Micro/images/184722.jpg,2
54,org/openml/www/datasets/44242/PLT_VIL_Micro/images/104083.jpg,12
55,org/openml/www/datasets/44242/PLT_VIL_Micro/images/129631.jpg,7
56,org/openml/www/datasets/44242/PLT_VIL_Micro/images/172002.jpg,13
57,org/openml/www/datasets/44242/PLT_VIL_Micro/images/182713.jpg,13
58,org/openml/www/datasets/44242/PLT_VIL_Micro/images/159029.jpg,13
59,org/openml/www/datasets/44242/PLT_VIL_Micro/images/142108.jpg,3
60,org/openml/www/datasets/44242/PLT_VIL_Micro/images/23606.jpg,9
61,org/openml/www/datasets/44242/PLT_VIL_Micro/images/190546.jpg,0
62,org/openml/www/datasets/44242/PLT_VIL_Micro/images/192435.jpg,14
63,org/openml/www/datasets/44242/PLT_VIL_Micro/images/197274.jpg,6
64,org/openml/www/datasets/44242/PLT_VIL_Micro/images/40324.jpg,5
65,org/openml/www/datasets/44242/PLT_VIL_Micro/images/155946.jpg,10
66,org/openml/www/datasets/44242/PLT_VIL_Micro/images/169115.jpg,4
67,org/openml/www/datasets/44242/PLT_VIL_Micro/images/16567.jpg,13
68,org/openml/www/datasets/44242/PLT_VIL_Micro/images/27368.jpg,1
69,org/openml/www/datasets/44242/PLT_VIL_Micro/images/57158.jpg,14
70,org/openml/www/datasets/44242/PLT_VIL_Micro/images/13908.jpg,10
71,org/openml/www/datasets/44242/PLT_VIL_Micro/images/36909.jpg,8
72,org/openml/www/datasets/44242/PLT_VIL_Micro/images/145578.jpg,5
73,org/openml/www/datasets/44242/PLT_VIL_Micro/images/180990.jpg,11
74,org/openml/www/datasets/44242/PLT_VIL_Micro/images/40134.jpg,13
75,org/openml/www/datasets/44242/PLT_VIL_Micro/images/88929.jpg,1
76,org/openml/www/datasets/44242/PLT_VIL_Micro/images/170341.jpg,5
77,org/openml/www/datasets/44242/PLT_VIL_Micro/images/173328.jpg,13
78,org/openml/www/datasets/44242/PLT_VIL_Micro/images/140205.jpg,6
79,org/openml/www/datasets/44242/PLT_VIL_Micro/images/108266.jpg,8
80,org/openml/www/datasets/44242/PLT_VIL_Micro/images/20749.jpg,2
81,org/openml/www/datasets/44242/PLT_VIL_Micro/images/111438.jpg,16
82,org/openml/www/datasets/44242/PLT_VIL_Micro/images/69794.jpg,1
83,org/openml/www/datasets/44242/PLT_VIL_Micro/images/118957.jpg,17
84,org/openml/www/datasets/44242/PLT_VIL_Micro/images/179490.jpg,1
85,org/openml/www/datasets/44242/PLT_VIL_Micro/images/76586.jpg,8
86,org/openml/www/datasets/44242/PLT_VIL_Micro/images/152878.jpg,19
87,org/openml/www/datasets/44242/PLT_VIL_Micro/images/157212.jpg,18
88,org/openml/www/datasets/44242/PLT_VIL_Micro/images/132205.jpg,8
89,org/openml/www/datasets/44242/PLT_VIL_Micro/images/118443.jpg,1
90,org/openml/www/datasets/44242/PLT_VIL_Micro/images/129937.jpg,12
