,images,labels
0,org/openml/www/datasets/44244/TEX_Micro/images/6b244350-4c79-48d8-9cff-6dc06f2aaebf.jpg,13
1,org/openml/www/datasets/44244/TEX_Micro/images/3c55957c-f70d-4dd8-a9d6-2433ab9e4f79.jpg,18
2,org/openml/www/datasets/44244/TEX_Micro/images/01139def-484c-4a15-a9cb-076b6047cf88.jpg,16
3,org/openml/www/datasets/44244/TEX_Micro/images/a25f48e7-ec65-4c43-a776-080d5dfe1e43.jpg,4
4,org/openml/www/datasets/44244/TEX_Micro/images/9418eede-f96c-4a19-8073-3caa106ebd6c.jpg,14
5,org/openml/www/datasets/44244/TEX_Micro/images/66669f5a-5da6-44ec-8a07-218da94d20bb.jpg,6
6,org/openml/www/datasets/44244/TEX_Micro/images/94904665-fcd4-433f-9f8f-672fb4984ec9.jpg,0
7,org/openml/www/datasets/44244/TEX_Micro/images/51176f8e-49ad-4db4-be95-2a36f2327366.jpg,16
8,org/openml/www/datasets/44244/TEX_Micro/images/429dcf7c-20bd-49b5-9e4b-f29628d58148.jpg,12
9,org/openml/www/datasets/44244/TEX_Micro/images/4123eabe-0194-4bc1-9c9a-eb00f5b20021.jpg,7
10,org/openml/www/datasets/44244/TEX_Micro/images/0fb93fc3-8ed9-4916-bc8d-0db13daf9539.jpg,0
11,org/openml/www/datasets/44244/TEX_Micro/images/2d234d99-1d3e-417c-95bc-9a2629f682f8.jpg,8
12,org/openml/www/datasets/44244/TEX_Micro/images/2e2adcf9-1d27-4a52-9442-1a2ed8bffc8d.jpg,1
13,org/openml/www/datasets/44244/TEX_Micro/images/fb83f5d3-ed1a-44b0-9c2c-0dd44269e824.jpg,9
14,org/openml/www/datasets/44244/TEX_Micro/images/6278643f-8ac4-4875-afc3-263943f583ec.jpg,1
15,org/openml/www/datasets/44244/TEX_Micro/images/e012d170-8865-4137-9037-f9ab85c08e4e.jpg,6
16,org/openml/www/datasets/44244/TEX_Micro/images/17bea77e-b8f9-4a56-918b-a63e852f26fe.jpg,14
17,org/openml/www/datasets/44244/TEX_Micro/images/f3df57ec-75df-4ea6-8fb2-80736b68c751.jpg,16
18,org/openml/www/datasets/44244/TEX_Micro/images/c75f5240-b0c8-4ae8-b8a8-73d06c54de0a.jpg,11
19,org/openml/www/datasets/44244/TEX_Micro/images/b88c1b6d-f5c4-4b28-9f84-7042db1091ff.jpg,17
20,org/openml/www/datasets/44244/TEX_Micro/images/7b122756-f6aa-48ec-a5e7-e0865a103d16.jpg,13
21,org/openml/www/datasets/44244/TEX_Micro/images/c499d71c-7568-410e-8c90-8ac0fd6ede26.jpg,9
22,org/openml/www/datasets/44244/TEX_Micro/images/e12398ed-91e4-4661-96b5-d055b676e677.jpg,7
23,org/openml/www/datasets/44244/TEX_Micro/images/9cc6a65d-9be1-4426-9143-568a296a3180.jpg,14
24,org/openml/www/datasets/44244/TEX_Micro/images/2a998093-0faf-4ee3-a606-71bf418cd818.jpg,4
25,org/openml/www/datasets/44244/TEX_Micro/images/420eb66b-b1a0-4850-b338-3a5da435f6c6.jpg,6
